"id","sp_name","x","y","pseudo-absences"
"169665","Agrostis capillaris",28.2123602783,71.0540271336,1
"278289","Agrostis capillaris",25.9956936205,70.9706938006,1
"322018","Agrostis capillaris",27.4373602814,70.9373604674,1
"322020","Agrostis capillaris",27.454026948,70.9373604674,1
"420196","Agrostis capillaris",28.9123602755,70.8623604677,1
"496238","Agrostis capillaris",27.4040269482,70.8040271346,1
"507351","Agrostis capillaris",29.2706936074,70.7956938013,1
"539569","Agrostis capillaris",25.5290269557,70.7706938014,1
"539802","Agrostis capillaris",27.4706936146,70.7706938014,1
"550904","Agrostis capillaris",29.2456936075,70.7623604681,1
"561354","Agrostis capillaris",25.5873602888,70.7540271348,1
"605361","Agrostis capillaris",29.3456936071,70.7206938016,1
"681509","Agrostis capillaris",28.7206936096,70.6623604685,1
"735550","Agrostis capillaris",25.3540269564,70.620693802,1
"736070","Agrostis capillaris",29.6873602724,70.620693802,1
"779094","Agrostis capillaris",25.2540269568,70.5873604688,1
"789906","Agrostis capillaris",24.6123602927,70.5790271355,1
"834151","Agrostis capillaris",30.3540269364,70.5456938023,1
"845071","Agrostis capillaris",30.6123602687,70.537360469,1
"855894","Agrostis capillaris",30.0623602709,70.5290271357,1
"888605","Agrostis capillaris",30.4290269361,70.5040271358,1
"898719","Agrostis capillaris",23.9706936286,70.4956938025,1
"931426","Agrostis capillaris",24.3040269606,70.4706938026,1
"942276","Agrostis capillaris",23.9790269619,70.4623604693,1
"953709","Agrostis capillaris",28.5123602771,70.454027136,1
"964570","Agrostis capillaris",28.2790269447,70.4456938027,1
"964574","Agrostis capillaris",28.3123602779,70.4456938027,1
"996694","Agrostis capillaris",23.7540269628,70.4206938028,1
"997208","Agrostis capillaris",28.037360279,70.4206938028,1
"997529","Agrostis capillaris",30.7123602683,70.4206938028,1
"1019004","Agrostis capillaris",28.1873602784,70.4040271362,1
"1019007","Agrostis capillaris",28.2123602783,70.4040271362,1
"1040233","Agrostis capillaris",23.6123602967,70.3873604696,1
"1061984","Agrostis capillaris",23.3873602976,70.370693803,1
"1062187","Agrostis capillaris",25.0790269575,70.370693803,1
"1073449","Agrostis capillaris",28.1873602784,70.3623604697,1
"1083756","Agrostis capillaris",23.3373602978,70.3540271364,1
"1083970","Agrostis capillaris",25.120693624,70.3540271364,1
"1084036","Agrostis capillaris",25.6706936218,70.3540271364,1
"1094640","Agrostis capillaris",23.2956936313,70.3456938031,1
"1094965","Agrostis capillaris",26.0040269538,70.3456938031,1
"1116694","Agrostis capillaris",25.5956936221,70.3290271365,1
"1117000","Agrostis capillaris",28.1456936119,70.3290271365,1
"1127386","Agrostis capillaris",23.954026962,70.3206938032,1
"1138406","Agrostis capillaris",25.0456936243,70.3123604699,1
"1138457","Agrostis capillaris",25.4706936226,70.3123604699,1
"1138774","Agrostis capillaris",28.1123602787,70.3123604699,1
"1149346","Agrostis capillaris",25.4706936226,70.3040271366,1
"1182102","Agrostis capillaris",26.2123602863,70.2790271367,1
"1192856","Agrostis capillaris",25.0873602908,70.2706938034,1
"1225314","Agrostis capillaris",23.3456936311,70.2456938035,1
"1225873","Agrostis capillaris",28.0040269458,70.2456938035,1
"1257760","Agrostis capillaris",21.5040269718,70.2206938036,1
"1257761","Agrostis capillaris",21.5123603051,70.2206938036,1
"1279666","Agrostis capillaris",22.5706936342,70.204027137,1
"1290836","Agrostis capillaris",24.9123602915,70.1956938037,1
"1301429","Agrostis capillaris",22.4456936347,70.1873604704,1
"1312610","Agrostis capillaris",24.8790269583,70.1790271371,1
"1313066","Agrostis capillaris",28.6790269431,70.1790271371,1
"1323261","Agrostis capillaris",22.8956936329,70.1706938038,1
"1334196","Agrostis capillaris",23.2790269647,70.1623604705,1
"1356153","Agrostis capillaris",24.7706936254,70.1456938039,1
"1366829","Agrostis capillaris",22.9956936325,70.1373604706,1
"1377449","Agrostis capillaris",20.7540269748,70.1290271373,1
"1421892","Agrostis capillaris",28.1456936119,70.0956938041,1
"1422086","Agrostis capillaris",29.7623602721,70.0956938041,1
"1432758","Agrostis capillaris",27.954026946,70.0873604708,1
"1443638","Agrostis capillaris",27.8790269463,70.0790271375,1
"1443641","Agrostis capillaris",27.9040269462,70.0790271375,1
"1454185","Agrostis capillaris",25.0290269577,70.0706938042,1
"1454494","Agrostis capillaris",27.6040269474,70.0706938042,1
"1454495","Agrostis capillaris",27.6123602807,70.0706938042,1
"1454498","Agrostis capillaris",27.6373602806,70.0706938042,1
"1454527","Agrostis capillaris",27.8790269463,70.0706938042,1
"1454796","Agrostis capillaris",30.120693604,70.0706938042,1
"1465086","Agrostis capillaris",25.1290269573,70.0623604709,1
"1465397","Agrostis capillaris",27.7206936136,70.0623604709,1
"1465400","Agrostis capillaris",27.7456936135,70.0623604709,1
"1465402","Agrostis capillaris",27.7623602801,70.0623604709,1
"1465403","Agrostis capillaris",27.7706936134,70.0623604709,1
"1475437","Agrostis capillaris",20.6456936419,70.0540271376,1
"1486368","Agrostis capillaris",20.9956936405,70.0456938043,1
"1486600","Agrostis capillaris",22.9290269661,70.0456938043,1
"1486605","Agrostis capillaris",22.9706936326,70.0456938043,1
"1486636","Agrostis capillaris",23.2290269649,70.0456938043,1
"1486840","Agrostis capillaris",24.9290269581,70.0456938043,1
"1508145","Agrostis capillaris",20.9873603072,70.0290271377,1
"1508147","Agrostis capillaris",21.0040269738,70.0290271377,1
"1508375","Agrostis capillaris",22.9040269662,70.0290271377,1
"1508436","Agrostis capillaris",23.4123602975,70.0290271377,1
"1508444","Agrostis capillaris",23.4790269639,70.0290271377,1
"1508447","Agrostis capillaris",23.5040269638,70.0290271377,1
"1508619","Agrostis capillaris",24.9373602914,70.0290271377,1
"1508646","Agrostis capillaris",25.1623602905,70.0290271377,1
"1508929","Agrostis capillaris",27.5206936144,70.0290271377,1
"1519032","Agrostis capillaris",20.9706936406,70.0206938044,1
"1519033","Agrostis capillaris",20.9790269739,70.0206938044,1
"1519034","Agrostis capillaris",20.9873603072,70.0206938044,1
"1519109","Agrostis capillaris",21.6123603047,70.0206938044,1
"1519279","Agrostis capillaris",23.0290269657,70.0206938044,1
"1519810","Agrostis capillaris",27.454026948,70.0206938044,1
"1519813","Agrostis capillaris",27.4790269479,70.0206938044,1
"1519815","Agrostis capillaris",27.4956936145,70.0206938044,1
"1519819","Agrostis capillaris",27.5290269477,70.0206938044,1
"1530696","Agrostis capillaris",27.4290269481,70.0123604711,1
"1540973","Agrostis capillaris",22.3290269685,70.0040271378,1
"1541601","Agrostis capillaris",27.5623602809,70.0040271378,1
"1541650","Agrostis capillaris",27.9706936126,70.0040271378,1
"1551928","Agrostis capillaris",22.8790269663,69.9956938045,1
"1551929","Agrostis capillaris",22.8873602996,69.9956938045,1
"1552672","Agrostis capillaris",29.0790269415,69.9956938045,1
"1562591","Agrostis capillaris",20.9956936405,69.9873604712,1
"1573480","Agrostis capillaris",20.9956936405,69.9790271379,1
"1573754","Agrostis capillaris",23.2790269647,69.9790271379,1
"1574318","Agrostis capillaris",27.9790269459,69.9790271379,1
"1574335","Agrostis capillaris",28.120693612,69.9790271379,1
"1585125","Agrostis capillaris",27.2956936153,69.9706938046,1
"1585213","Agrostis capillaris",28.0290269457,69.9706938046,1
"1595520","Agrostis capillaris",23.1790269651,69.9623604713,1
"1595526","Agrostis capillaris",23.2290269649,69.9623604713,1
"1595939","Agrostis capillaris",26.6706936178,69.9623604713,1
"1595954","Agrostis capillaris",26.7956936173,69.9623604713,1
"1595956","Agrostis capillaris",26.8123602839,69.9623604713,1
"1596014","Agrostis capillaris",27.2956936153,69.9623604713,1
"1606393","Agrostis capillaris",23.0456936323,69.954027138,1
"1606654","Agrostis capillaris",25.2206936236,69.954027138,1
"1617134","Agrostis capillaris",21.8123603039,69.9456938047,1
"1617701","Agrostis capillaris",26.537360285,69.9456938047,1
"1617739","Agrostis capillaris",26.8540269504,69.9456938047,1
"1617786","Agrostis capillaris",27.2456936155,69.9456938047,1
"1628123","Agrostis capillaris",22.6456936339,69.9373604714,1
"1628395","Agrostis capillaris",24.9123602915,69.9373604714,1
"1628580","Agrostis capillaris",26.454026952,69.9373604714,1
"1628581","Agrostis capillaris",26.4623602853,69.9373604714,1
"1628615","Agrostis capillaris",26.7456936175,69.9373604714,1
"1628637","Agrostis capillaris",26.9290269501,69.9373604714,1
"1628640","Agrostis capillaris",26.95402695,69.9373604714,1
"1628672","Agrostis capillaris",27.2206936156,69.9373604714,1
"1638667","Agrostis capillaris",19.7706936454,69.9290271381,1
"1638668","Agrostis capillaris",19.7790269787,69.9290271381,1
"1638902","Agrostis capillaris",21.7290269709,69.9290271381,1
"1639062","Agrostis capillaris",23.0623602989,69.9290271381,1
"1639067","Agrostis capillaris",23.1040269654,69.9290271381,1
"1639271","Agrostis capillaris",24.8040269586,69.9290271381,1
"1639542","Agrostis capillaris",27.0623602829,69.9290271381,1
"1639661","Agrostis capillaris",28.0540269456,69.9290271381,1
"1649558","Agrostis capillaris",19.787360312,69.9206938048,1
"1649786","Agrostis capillaris",21.6873603044,69.9206938048,1
"1650418","Agrostis capillaris",26.95402695,69.9206938048,1
"1650421","Agrostis capillaris",26.9790269499,69.9206938048,1
"1650440","Agrostis capillaris",27.1373602826,69.9206938048,1
"1650549","Agrostis capillaris",28.0456936123,69.9206938048,1
"1660585","Agrostis capillaris",20.9373603074,69.9123604715,1
"1660586","Agrostis capillaris",20.9456936407,69.9123604715,1
"1660689","Agrostis capillaris",21.8040269706,69.9123604715,1
"1660691","Agrostis capillaris",21.8206936372,69.9123604715,1
"1661323","Agrostis capillaris",27.0873602828,69.9123604715,1
"1661326","Agrostis capillaris",27.1123602827,69.9123604715,1
"1671472","Agrostis capillaris",20.9206936408,69.9040271382,1
"1671527","Agrostis capillaris",21.3790269723,69.9040271382,1
"1671608","Agrostis capillaris",22.0540269696,69.9040271382,1
"1672203","Agrostis capillaris",27.0123602831,69.9040271382,1
"1682442","Agrostis capillaris",21.5956936381,69.8956938049,1
"1682649","Agrostis capillaris",23.3206936312,69.8956938049,1
"1693283","Agrostis capillaris",21.1956936397,69.8873604716,1
"1693322","Agrostis capillaris",21.5206936384,69.8873604716,1
"1693335","Agrostis capillaris",21.6290269713,69.8873604716,1
"1693909","Agrostis capillaris",26.4123602855,69.8873604716,1
"1704131","Agrostis capillaris",20.8540269744,69.8790271383,1
"1704204","Agrostis capillaris",21.4623603053,69.8790271383,1
"1704228","Agrostis capillaris",21.6623603045,69.8790271383,1
"1704239","Agrostis capillaris",21.7540269708,69.8790271383,1
"1704336","Agrostis capillaris",22.5623603009,69.8790271383,1
"1704367","Agrostis capillaris",22.8206936332,69.8790271383,1
"1714999","Agrostis capillaris",20.6790269751,69.870693805,1
"1726647","Agrostis capillaris",27.0040269498,69.8623604717,1
"1726648","Agrostis capillaris",27.0123602831,69.8623604717,1
"1736661","Agrostis capillaris",19.7123603123,69.8540271384,1
"1747732","Agrostis capillaris",21.2290269729,69.8456938051,1
"1748344","Agrostis capillaris",26.3290269525,69.8456938051,1
"1748426","Agrostis capillaris",27.0123602831,69.8456938051,1
"1748451","Agrostis capillaris",27.2206936156,69.8456938051,1
"1748456","Agrostis capillaris",27.2623602821,69.8456938051,1
"1758618","Agrostis capillaris",21.204026973,69.8373604718,1
"1769544","Agrostis capillaris",21.5123603051,69.8290271385,1
"1769957","Agrostis capillaris",24.954026958,69.8290271385,1
"1770119","Agrostis capillaris",26.3040269526,69.8290271385,1
"1770204","Agrostis capillaris",27.0123602831,69.8290271385,1
"1780359","Agrostis capillaris",20.8956936409,69.8206938052,1
"1780842","Agrostis capillaris",24.9206936248,69.8206938052,1
"1781002","Agrostis capillaris",26.2540269528,69.8206938052,1
"1781005","Agrostis capillaris",26.2790269527,69.8206938052,1
"1781012","Agrostis capillaris",26.3373602858,69.8206938052,1
"1781111","Agrostis capillaris",27.1623602825,69.8206938052,1
"1791231","Agrostis capillaris",20.7540269748,69.8123604719,1
"1791232","Agrostis capillaris",20.7623603081,69.8123604719,1
"1791241","Agrostis capillaris",20.8373603078,69.8123604719,1
"1791553","Agrostis capillaris",23.4373602974,69.8123604719,1
"1791558","Agrostis capillaris",23.4790269639,69.8123604719,1
"1791982","Agrostis capillaris",27.0123602831,69.8123604719,1
"1792000","Agrostis capillaris",27.1623602825,69.8123604719,1
"1792002","Agrostis capillaris",27.1790269491,69.8123604719,1
"1792003","Agrostis capillaris",27.1873602824,69.8123604719,1
"1802636","Agrostis capillaris",25.0540269576,69.8040271386,1
"1802780","Agrostis capillaris",26.2540269528,69.8040271386,1
"1813685","Agrostis capillaris",26.3873602856,69.7956938053,1
"1813760","Agrostis capillaris",27.0123602831,69.7956938053,1
"1823752","Agrostis capillaris",19.537360313,69.787360472,1
"1823922","Agrostis capillaris",20.954026974,69.787360472,1
"1824561","Agrostis capillaris",26.2790269527,69.787360472,1
"1824649","Agrostis capillaris",27.0123602831,69.787360472,1
"1834698","Agrostis capillaris",20.0123603111,69.7790271387,1
"1835444","Agrostis capillaris",26.2290269529,69.7790271387,1
"1835463","Agrostis capillaris",26.3873602856,69.7790271387,1
"1835538","Agrostis capillaris",27.0123602831,69.7790271387,1
"1845532","Agrostis capillaris",19.5540269796,69.7706938054,1
"1845549","Agrostis capillaris",19.6956936457,69.7706938054,1
"1845655","Agrostis capillaris",20.5790269755,69.7706938054,1
"1846330","Agrostis capillaris",26.204026953,69.7706938054,1
"1847036","Agrostis capillaris",32.0873602628,69.7706938054,1
"1856600","Agrostis capillaris",21.0456936403,69.7623604721,1
"1857216","Agrostis capillaris",26.1790269531,69.7623604721,1
"1857219","Agrostis capillaris",26.204026953,69.7623604721,1
"1857312","Agrostis capillaris",26.9790269499,69.7623604721,1
"1857313","Agrostis capillaris",26.9873602832,69.7623604721,1
"1857694","Agrostis capillaris",30.1623602705,69.7623604721,1
"1857902","Agrostis capillaris",31.8956935969,69.7623604721,1
"1857903","Agrostis capillaris",31.9040269302,69.7623604721,1
"1857904","Agrostis capillaris",31.9123602635,69.7623604721,1
"1867271","Agrostis capillaris",19.2290269809,69.7540271388,1
"1868205","Agrostis capillaris",27.0123602831,69.7540271388,1
"1878150","Agrostis capillaris",19.1456936479,69.7456938055,1
"1878700","Agrostis capillaris",23.7290269629,69.7456938055,1
"1879097","Agrostis capillaris",27.037360283,69.7456938055,1
"1889042","Agrostis capillaris",19.1706936478,69.7373604722,1
"1889043","Agrostis capillaris",19.1790269811,69.7373604722,1
"1889124","Agrostis capillaris",19.8540269784,69.7373604722,1
"1889125","Agrostis capillaris",19.8623603117,69.7373604722,1
"1889126","Agrostis capillaris",19.870693645,69.7373604722,1
"1889983","Agrostis capillaris",27.0123602831,69.7373604722,1
"1890355","Agrostis capillaris",30.1123602707,69.7373604722,1
"1890601","Agrostis capillaris",32.1623602625,69.7373604722,1
"1890632","Agrostis capillaris",32.4206935948,69.7373604722,1
"1890652","Agrostis capillaris",32.5873602608,69.7373604722,1
"1899933","Agrostis capillaris",19.1873603144,69.7290271389,1
"1899937","Agrostis capillaris",19.2206936476,69.7290271389,1
"1900766","Agrostis capillaris",26.1290269533,69.7290271389,1
"1900873","Agrostis capillaris",27.0206936164,69.7290271389,1
"1900875","Agrostis capillaris",27.037360283,69.7290271389,1
"1901239","Agrostis capillaris",30.0706936042,69.7290271389,1
"1901453","Agrostis capillaris",31.8540269304,69.7290271389,1
"1901491","Agrostis capillaris",32.1706935958,69.7290271389,1
"1901521","Agrostis capillaris",32.4206935948,69.7290271389,1
"1901525","Agrostis capillaris",32.454026928,69.7290271389,1
"1910834","Agrostis capillaris",19.287360314,69.7206938056,1
"1912125","Agrostis capillaris",30.0456936043,69.7206938056,1
"1912135","Agrostis capillaris",30.1290269373,69.7206938056,1
"1912343","Agrostis capillaris",31.8623602637,69.7206938056,1
"1912344","Agrostis capillaris",31.870693597,69.7206938056,1
"1912380","Agrostis capillaris",32.1706935958,69.7206938056,1
"1912381","Agrostis capillaris",32.1790269291,69.7206938056,1
"1912382","Agrostis capillaris",32.1873602624,69.7206938056,1
"1912417","Agrostis capillaris",32.4790269279,69.7206938056,1
"1921690","Agrostis capillaris",19.0123603151,69.7123604723,1
"1921720","Agrostis capillaris",19.2623603141,69.7123604723,1
"1921769","Agrostis capillaris",19.6706936458,69.7123604723,1
"1921956","Agrostis capillaris",21.2290269729,69.7123604723,1
"1923019","Agrostis capillaris",30.0873602708,69.7123604723,1
"1923263","Agrostis capillaris",32.120693596,69.7123604723,1
"1923269","Agrostis capillaris",32.1706935958,69.7123604723,1
"1923274","Agrostis capillaris",32.2123602623,69.7123604723,1
"1932574","Agrostis capillaris",18.9706936486,69.704027139,1
"1933415","Agrostis capillaris",25.9790269539,69.704027139,1
"1933775","Agrostis capillaris",28.9790269419,69.704027139,1
"1934122","Agrostis capillaris",31.870693597,69.704027139,1
"1934123","Agrostis capillaris",31.8790269303,69.704027139,1
"1934154","Agrostis capillaris",32.1373602626,69.704027139,1
"1934160","Agrostis capillaris",32.1873602624,69.704027139,1
"1934161","Agrostis capillaris",32.1956935957,69.704027139,1
"1943460","Agrostis capillaris",18.9456936487,69.6956938057,1
"1943461","Agrostis capillaris",18.954026982,69.6956938057,1
"1943468","Agrostis capillaris",19.0123603151,69.6956938057,1
"1943469","Agrostis capillaris",19.0206936484,69.6956938057,1
"1944711","Agrostis capillaris",29.370693607,69.6956938057,1
"1945043","Agrostis capillaris",32.1373602626,69.6956938057,1
"1945044","Agrostis capillaris",32.1456935959,69.6956938057,1
"1954346","Agrostis capillaris",18.9206936488,69.6873604724,1
"1955682","Agrostis capillaris",30.0540269376,69.6873604724,1
"1955887","Agrostis capillaris",31.7623602641,69.6873604724,1
"1955888","Agrostis capillaris",31.7706935974,69.6873604724,1
"1955889","Agrostis capillaris",31.7790269307,69.6873604724,1
"1965254","Agrostis capillaris",19.0790269815,69.6790271391,1
"1965255","Agrostis capillaris",19.0873603148,69.6790271391,1
"1965425","Agrostis capillaris",20.5040269758,69.6790271391,1
"1966459","Agrostis capillaris",29.120693608,69.6790271391,1
"1966566","Agrostis capillaris",30.0123602711,69.6790271391,1
"1966576","Agrostis capillaris",30.0956936041,69.6790271391,1
"1966579","Agrostis capillaris",30.120693604,69.6790271391,1
"1966585","Agrostis capillaris",30.1706936038,69.6790271391,1
"1976142","Agrostis capillaris",19.0706936482,69.6706938058,1
"1977104","Agrostis capillaris",27.0873602828,69.6706938058,1
"1977348","Agrostis capillaris",29.120693608,69.6706938058,1
"1987019","Agrostis capillaris",18.9706936486,69.6623604725,1
"1987851","Agrostis capillaris",25.9040269542,69.6623604725,1
"1988281","Agrostis capillaris",29.4873602732,69.6623604725,1
"1988344","Agrostis capillaris",30.0123602711,69.6623604725,1
"1988367","Agrostis capillaris",30.204026937,69.6623604725,1
"1997900","Agrostis capillaris",18.9040269822,69.6540271392,1
"1998746","Agrostis capillaris",25.954026954,69.6540271392,1
"2010006","Agrostis capillaris",29.0456936083,69.6456938059,1
"2010128","Agrostis capillaris",30.0623602709,69.6456938059,1
"2019689","Agrostis capillaris",18.9956936485,69.6373604726,1
"2030582","Agrostis capillaris",19.0290269817,69.6290271393,1
"2030682","Agrostis capillaris",19.8623603117,69.6290271393,1
"2031555","Agrostis capillaris",27.1373602826,69.6290271393,1
"2041481","Agrostis capillaris",19.1123603147,69.620693806,1
"2041651","Agrostis capillaris",20.5290269757,69.620693806,1
"2052362","Agrostis capillaris",19.0456936483,69.6123604727,1
"2063256","Agrostis capillaris",19.0873603148,69.6040271394,1
"2074145","Agrostis capillaris",19.0873603148,69.5956938061,1
"2075119","Agrostis capillaris",27.204026949,69.5956938061,1
"2085214","Agrostis capillaris",20.5873603088,69.5873604728,1
"2085567","Agrostis capillaris",23.5290269637,69.5873604728,1
"2085791","Agrostis capillaris",25.3956936229,69.5873604728,1
"2086009","Agrostis capillaris",27.2123602823,69.5873604728,1
"2086337","Agrostis capillaris",29.9456936047,69.5873604728,1
"2086569","Agrostis capillaris",31.8790269303,69.5873604728,1
"2095905","Agrostis capillaris",18.9373603154,69.5790271395,1
"2096051","Agrostis capillaris",20.1540269772,69.5790271395,1
"2096178","Agrostis capillaris",21.2123603063,69.5790271395,1
"2096186","Agrostis capillaris",21.2790269727,69.5790271395,1
"2096747","Agrostis capillaris",25.954026954,69.5790271395,1
"2107071","Agrostis capillaris",21.2456936395,69.5706938062,1
"2107670","Agrostis capillaris",26.2373602862,69.5706938062,1
"2107963","Agrostis capillaris",28.6790269431,69.5706938062,1
"2108132","Agrostis capillaris",30.0873602708,69.5706938062,1
"2118519","Agrostis capillaris",25.9040269542,69.5623604729,1
"2128605","Agrostis capillaris",19.2123603143,69.5540271396,1
"2129401","Agrostis capillaris",25.8456936211,69.5540271396,1
"2139730","Agrostis capillaris",21.1790269731,69.5456938063,1
"2139744","Agrostis capillaris",21.2956936393,69.5456938063,1
"2140802","Agrostis capillaris",30.1123602707,69.5456938063,1
"2150502","Agrostis capillaris",20.204026977,69.537360473,1
"2150625","Agrostis capillaris",21.2290269729,69.537360473,1
"2151693","Agrostis capillaris",30.1290269373,69.537360473,1
"2161207","Agrostis capillaris",18.6706936498,69.5290271397,1
"2161249","Agrostis capillaris",19.0206936484,69.5290271397,1
"2162161","Agrostis capillaris",26.620693618,69.5290271397,1
"2162584","Agrostis capillaris",30.1456936039,69.5290271397,1
"2172330","Agrostis capillaris",20.620693642,69.5206938064,1
"2172331","Agrostis capillaris",20.6290269753,69.5206938064,1
"2172654","Agrostis capillaris",23.3206936312,69.5206938064,1
"2173121","Agrostis capillaris",27.2123602823,69.5206938064,1
"2183219","Agrostis capillaris",20.620693642,69.5123604731,1
"2183220","Agrostis capillaris",20.6290269753,69.5123604731,1
"2183847","Agrostis capillaris",25.8540269544,69.5123604731,1
"2184006","Agrostis capillaris",27.1790269491,69.5123604731,1
"2194737","Agrostis capillaris",25.8623602877,69.5040271398,1
"2204982","Agrostis capillaris",20.4956936425,69.4956938065,1
"2205625","Agrostis capillaris",25.8540269544,69.4956938065,1
"2216476","Agrostis capillaris",25.537360289,69.4873604732,1
"2216514","Agrostis capillaris",25.8540269544,69.4873604732,1
"2227127","Agrostis capillaris",23.5540269636,69.4790271399,1
"2227404","Agrostis capillaris",25.8623602877,69.4790271399,1
"2227557","Agrostis capillaris",27.1373602826,69.4790271399,1
"2227725","Agrostis capillaris",28.537360277,69.4790271399,1
"2237610","Agrostis capillaris",20.1706936438,69.4706938066,1
"2238342","Agrostis capillaris",26.2706936194,69.4706938066,1
"2238611","Agrostis capillaris",28.5123602771,69.4706938066,1
"2249102","Agrostis capillaris",25.1956936237,69.4623604733,1
"2249104","Agrostis capillaris",25.2123602903,69.4623604733,1
"2249344","Agrostis capillaris",27.2123602823,69.4623604733,1
"2249497","Agrostis capillaris",28.4873602772,69.4623604733,1
"2259386","Agrostis capillaris",20.1540269772,69.45402714,1
"2259435","Agrostis capillaris",20.5623603089,69.45402714,1
"2259666","Agrostis capillaris",22.4873603012,69.45402714,1
"2259667","Agrostis capillaris",22.4956936345,69.45402714,1
"2259991","Agrostis capillaris",25.1956936237,69.45402714,1
"2260068","Agrostis capillaris",25.8373602878,69.45402714,1
"2270957","Agrostis capillaris",25.8373602878,69.4456938067,1
"2281840","Agrostis capillaris",25.787360288,69.4373604734,1
"2292765","Agrostis capillaris",26.0873602868,69.4290271401,1
"2302883","Agrostis capillaris",19.6623603125,69.4206938068,1
"2302992","Agrostis capillaris",20.5706936422,69.4206938068,1
"2303039","Agrostis capillaris",20.9623603073,69.4206938068,1
"2303795","Agrostis capillaris",27.2623602821,69.4206938068,1
"2313881","Agrostis capillaris",20.5706936422,69.4123604735,1
"2313929","Agrostis capillaris",20.9706936406,69.4123604735,1
"2314124","Agrostis capillaris",22.5956936341,69.4123604735,1
"2314553","Agrostis capillaris",26.1706936198,69.4123604735,1
"2314684","Agrostis capillaris",27.2623602821,69.4123604735,1
"2325423","Agrostis capillaris",26.0123602871,69.4040271402,1
"2325439","Agrostis capillaris",26.1456936199,69.4040271402,1
"2325711","Agrostis capillaris",28.4123602775,69.4040271402,1
"2335713","Agrostis capillaris",21.0206936404,69.3956938069,1
"2336209","Agrostis capillaris",25.1540269572,69.3956938069,1
"2336291","Agrostis capillaris",25.8373602878,69.3956938069,1
"2336294","Agrostis capillaris",25.8623602877,69.3956938069,1
"2336303","Agrostis capillaris",25.9373602874,69.3956938069,1
"2336325","Agrostis capillaris",26.12069362,69.3956938069,1
"2336334","Agrostis capillaris",26.1956936197,69.3956938069,1
"2336566","Agrostis capillaris",28.1290269453,69.3956938069,1
"2336596","Agrostis capillaris",28.3790269443,69.3956938069,1
"2336762","Agrostis capillaris",29.7623602721,69.3956938069,1
"2346905","Agrostis capillaris",23.5456936303,69.3873604736,1
"2347229","Agrostis capillaris",26.2456936195,69.3873604736,1
"2347348","Agrostis capillaris",27.2373602822,69.3873604736,1
"2357297","Agrostis capillaris",19.4040269802,69.3790271403,1
"2357298","Agrostis capillaris",19.4123603135,69.3790271403,1
"2357299","Agrostis capillaris",19.4206936468,69.3790271403,1
"2357302","Agrostis capillaris",19.4456936467,69.3790271403,1
"2357303","Agrostis capillaris",19.45402698,69.3790271403,1
"2368117","Agrostis capillaris",18.8290269825,69.370693807,1
"2368118","Agrostis capillaris",18.8373603158,69.370693807,1
"2368325","Agrostis capillaris",20.5623603089,69.370693807,1
"2368992","Agrostis capillaris",26.12069362,69.370693807,1
"2369257","Agrostis capillaris",28.3290269445,69.370693807,1
"2379009","Agrostis capillaris",18.8540269824,69.3623604737,1
"2379844","Agrostis capillaris",25.8123602879,69.3623604737,1
"2380055","Agrostis capillaris",27.5706936142,69.3623604737,1
"2380309","Agrostis capillaris",29.6873602724,69.3623604737,1
"2390653","Agrostis capillaris",25.1456936239,69.3540271404,1
"2390730","Agrostis capillaris",25.787360288,69.3540271404,1
"2391194","Agrostis capillaris",29.6540269392,69.3540271404,1
"2400968","Agrostis capillaris",20.3623603097,69.3456938071,1
"2401543","Agrostis capillaris",25.1540269572,69.3456938071,1
"2401702","Agrostis capillaris",26.4790269519,69.3456938071,1
"2402059","Agrostis capillaris",29.45402694,69.3456938071,1
"2412041","Agrostis capillaris",21.8956936369,69.3373604738,1
"2412679","Agrostis capillaris",27.2123602823,69.3373604738,1
"2412945","Agrostis capillaris",29.4290269401,69.3373604738,1
"2412961","Agrostis capillaris",29.5623602729,69.3373604738,1
"2412964","Agrostis capillaris",29.5873602728,69.3373604738,1
"2412966","Agrostis capillaris",29.6040269394,69.3373604738,1
"2422744","Agrostis capillaris",20.3456936431,69.3290271405,1
"2422755","Agrostis capillaris",20.4373603094,69.3290271405,1
"2423604","Agrostis capillaris",27.5123602811,69.3290271405,1
"2423841","Agrostis capillaris",29.4873602732,69.3290271405,1
"2423850","Agrostis capillaris",29.5623602729,69.3290271405,1
"2433448","Agrostis capillaris",18.8040269826,69.3206938072,1
"2433452","Agrostis capillaris",18.8373603158,69.3206938072,1
"2433649","Agrostis capillaris",20.4790269759,69.3206938072,1
"2434280","Agrostis capillaris",25.7373602882,69.3206938072,1
"2434569","Agrostis capillaris",28.1456936119,69.3206938072,1
"2434721","Agrostis capillaris",29.4123602735,69.3206938072,1
"2444339","Agrostis capillaris",18.8206936492,69.3123604739,1
"2445169","Agrostis capillaris",25.7373602882,69.3123604739,1
"2445279","Agrostis capillaris",26.6540269512,69.3123604739,1
"2445379","Agrostis capillaris",27.4873602812,69.3123604739,1
"2445588","Agrostis capillaris",29.2290269409,69.3123604739,1
"2456060","Agrostis capillaris",25.7540269548,69.3040271406,1
"2456235","Agrostis capillaris",27.2123602823,69.3040271406,1
"2466947","Agrostis capillaris",25.7373602882,69.2956938073,1
"2467063","Agrostis capillaris",26.704026951,69.2956938073,1
