cell_km,medoid_rank,consensus_rank,species,occurrence_rows,unique_locations,duplicate_rows,occupied_cells,occupied_area_km2,centroid_x_km,centroid_y_km,mean_pairwise_jsd,jsd_to_consensus
5,59,59,Alyssum alyssoides,12396,12396,0,4942,123550,-302.6448079049095,-758.4408593132537,0.8344585882333284,0.6178322540353565
5,60,41,Viola hirta,25803,25803,0,13820,345500,-146.21013131327732,-183.3391136803075,0.8363969981947795,0.5854217292487162
5,61,81,Helianthemum italicum,6489,6489,0,1673,41825,-314.86483509903866,-845.56880907395,0.8364986535041032,0.6678649614312678
5,62,80,Saxifraga caesia,2366,2366,0,1060,26500,93.74592135573083,-578.0875068346784,0.836519253390085,0.6663480491782335
5,63,57,Carex humilis,9778,9778,0,4215,105375,-304.6732913964713,-754.8131283871388,0.8387195569181257,0.6167398336274758
5,64,94,Omalotheca hoppeana,999,999,0,622,15550,-70.249358422944,-659.256357082761,0.8405481416087222,0.7025900311454788
5,65,56,Arnica montana,24670,24670,0,8370,209250,24.440380600214787,-56.90724481446244,0.8412187975181451,0.6135934244148084
5,66,72,Koeleria vallesiana,10872,10872,0,3329,83225,-619.4907185065732,-1019.7014488080162,0.8413767279339673,0.6434178959567597
5,67,70,Koeleria pyramidata,8040,8040,0,5063,126575,-98.99723803619328,-531.2233815904071,0.8414259929233385,0.6412828845189553
5,68,66,Sagina saginoides,5238,5238,0,3288,82200,13.892910088380315,480.97347977381315,0.8420626202032822,0.6255969910943638
5,69,92,Helianthemum alpestre,1627,1627,0,830,20750,133.6324172862946,-558.8537714830304,0.8435693443272202,0.6952282250125879
5,70,95,Achillea atrata,1475,1475,0,776,19400,96.39354033458002,-548.9442121699548,0.8445429907503703,0.7027954939322391
5,71,84,Cirsium acaulon,6263,6263,0,4024,100600,-412.9431033184653,-588.4530260694537,0.8466961270329219,0.6756966703668681
5,72,104,Potentilla brauneana,770,770,0,482,12050,27.851027502424376,-603.1585264331301,0.846910743626845,0.7150468536804523
5,73,87,Carex firma,2268,2268,0,939,23475,195.37617348407883,-523.3123693438262,0.8474949347466918,0.683830250171488
5,74,21,Galium verum,112708,112708,0,41328,1033200,-96.45614322421423,77.82982394698338,0.8478812562802331,0.5201632889819159
5,75,50,Micranthes stellaris,13476,13476,0,5882,147050,-33.22922362027195,575.0982681794038,0.8499217318614117,0.6010202529998153
5,76,107,Arenaria biflora,1205,1205,0,714,17850,-54.6960316632157,-634.5407597635559,0.850224666403899,0.7201131737421885
5,77,89,Fumana procumbens,6098,6098,0,2964,74100,-438.4023932279705,-834.1495251186178,0.8511250884241274,0.6840206725169385
5,78,77,Carex halleriana,15751,15751,0,5049,126225,-589.0345032386548,-988.8955316848976,0.8527602214987162,0.6546068316917099
5,79,42,Eryngium campestre,44071,44071,0,16483,412075,-366.89139467348383,-795.0794561066206,0.8532595210135636,0.5869376077567612
5,80,86,Hieracium alpinum,3197,3197,0,1733,43325,63.168088326833676,62.176248554394576,0.8535064225267475,0.6812897615931236
5,81,74,Clinopodium acinos,14230,14230,0,8348,208700,28.973394168752254,15.219879770220519,0.8556448499266381,0.6470769825691948
5,82,115,Pilosella glacialis,977,977,0,592,14800,-138.5692206845899,-700.0900822093904,0.8558394515961466,0.7437196007688285
5,83,108,Soldanella pusilla,2026,2026,0,917,22925,117.16480767320311,-556.5265627914735,0.8566220898458723,0.7268777961637386
5,84,38,Knautia arvensis,92894,92894,0,35981,899525,67.76184264915918,255.3193084364614,0.8579592366534465,0.5712989221761366
5,85,73,Sibbaldia procumbens,9793,9793,0,4138,103450,-6.265202855817245,784.1948187027012,0.8588345926869982,0.6464970176818613
5,86,106,Trinia glauca,3593,3593,0,1654,41350,-365.58775230373743,-803.5078014068687,0.8594016458813745,0.7195810168307974
5,87,109,Festuca marginata,5113,5113,0,2082,52050,-415.662967133329,-771.1655595818698,0.8611599516884805,0.7279713943053197
5,88,48,Draba verna,40743,40743,0,20781,519525,-185.9043448760877,-63.66874503730351,0.8611906147111796,0.5986664356440276
5,89,118,Arabis caerulea,723,723,0,469,11725,-45.80122712803017,-625.0763908828823,0.8617535036603379,0.7579095458265238
5,90,69,Salix herbacea,16204,16204,0,6049,151225,-15.272652733537079,830.1745402809728,0.8619288437190253,0.6377131726511523
5,91,91,Ranunculus glacialis,6215,6215,0,2375,59375,11.897975052783632,514.1832155574126,0.8629117145390787,0.6852132217898861
5,92,43,Sedum acre,54538,54538,0,27294,682350,-17.789163975290837,169.21129829581452,0.8631191573501231,0.5874705235030955
5,93,100,Primula auricula,3602,3602,0,1443,36075,61.36376684085558,-559.6366190696497,0.8646513238877563,0.7111652348643069
5,94,82,Dichodon cerastoides,5912,5912,0,3054,76350,55.51332800794503,754.9843645161862,0.8656348399044596,0.668463623807352
5,95,101,Astragalus monspessulanus,7349,7349,0,2999,74975,-492.877452920431,-930.7077353943839,0.866389844466675,0.7112995835174459
5,96,51,Pimpinella saxifraga,75762,75762,0,30478,761950,83.1248483006943,371.1037486553524,0.8664534390570626,0.6014305805504021
5,97,45,Nardus stricta,76666,76666,0,26404,660100,-85.4315696632035,524.1751189193589,0.8672741980332547,0.5915160565441107
5,98,96,Hornungia petraea,6780,6780,0,2592,64800,-577.9568142452509,-978.4403187823277,0.867581217533174,0.7074268106689843
5,99,110,Lavandula angustifolia,8877,8877,0,2441,61025,-351.24733724691197,-824.0536594048615,0.8684625474122679,0.7289309084863252
5,100,98,Helianthemum apenninum,8940,8940,0,3701,92525,-561.4475058852872,-910.162849283032,0.8691503099597172,0.7085874309598873
5,101,122,Alchemilla pentaphyllea,1190,1190,0,548,13700,-231.36310288388793,-713.6169754250762,0.8702903247239526,0.774283542393381
5,102,97,Coronilla minima,9939,9939,0,3598,89950,-649.7564804045315,-1001.3060456907017,0.8703881232957479,0.7074366109538757
5,103,88,Saxifraga tridactylites,14633,14633,0,8904,222600,-377.6230830533944,-343.9388936514797,0.8708667136217565,0.6839732819037557
5,104,116,Anthyllis montana,4296,4296,0,1435,35875,-438.86208646837895,-884.0883729046349,0.8719603383273601,0.7478358844285047
5,105,117,Pedicularis rostratocapitata,1238,1238,0,509,12725,211.21565751598382,-523.0274526619314,0.873937436895959,0.7493037578278263
5,106,68,Luzula campestris,77960,77960,0,27573,689325,-293.2463646326075,107.77822753486933,0.8769848818445641,0.6350272431234337
5,107,93,Thymus vulgaris,26836,26836,0,5053,126325,-581.9030688079214,-1019.0424354864284,0.8776851565621592,0.7013318513837122
5,108,85,Oxyria digyna,10954,10954,0,4925,123125,-53.151348266264534,871.9376734899847,0.8782717517241477,0.6802907838210355
5,109,46,Potentilla erecta,167345,167345,0,47282,1182050,-93.21526558407948,447.75077359436136,0.8783590077800433,0.5944863585848971
5,110,105,Bothriochloa ischaemum,6406,6406,0,3607,90175,-76.62089835313085,-738.6964771118027,0.8785620293613237,0.7174070113298029
5,111,102,Anthericum ramosum,7695,7695,0,4358,108950,182.68515432784804,-395.43540261933504,0.8791316267940738,0.7118390333349764
5,112,120,Oreochloa disticha,1271,1271,0,546,13650,208.92579251108475,-528.2376041157239,0.879953047896705,0.7684805562312856
5,113,103,Helictochloa pratensis,15689,15689,0,6555,163875,3.396198733727334,218.50638784357363,0.8811182732252228,0.713367638315045
5,114,90,Medicago falcata,13223,13223,0,8248,206200,642.8568037526725,-47.4180867320828,0.8812235796969323,0.6846605409823546
5,115,52,Agrostis capillaris,170701,170701,0,50901,1272525,-68.45878747138244,430.9994239940666,0.8813929117055715,0.6035805964561407
5,116,113,Polygala comosa,6414,6414,0,4312,107800,441.657697759013,-185.69840746529576,0.8817639454580469,0.733434339242775
5,117,111,Cardamine bellidifolia,3434,3434,0,1885,47125,94.67972384825123,888.4347512666372,0.8846474664595467,0.7305046685278807
5,118,126,Androsace chamaejasme,1071,1071,0,595,14875,108.4839857907376,-536.7631491533898,0.8858616009288006,0.7851229121343665
5,119,125,Primula minima,1878,1878,0,541,13525,243.88351524229802,-534.0775886497903,0.8885043183270441,0.7819118411637466
5,120,114,Aphyllanthes monspeliensis,22342,22342,0,3991,99775,-576.6897182004172,-999.9636512837346,0.8890711339290308,0.7352859293912782
5,121,127,Gentiana alpina,1435,1435,0,582,14550,-399.9125436572597,-826.9866513344956,0.8909312808077008,0.7860962546431235
5,122,124,Carex mucronata,1157,1157,0,501,12525,232.3431401068377,-519.6714692394951,0.8910839569178687,0.7796996755919298
5,123,128,Onobrychis supina,2471,2471,0,1119,27975,-412.47342615636853,-885.3557772100555,0.8926670806127766,0.786426805607226
5,124,123,Seseli montanum,6799,6799,0,4025,100625,-584.2617109088743,-709.7296178937778,0.8984219456305756,0.7784926769072766
5,125,99,Danthonia decumbens,42618,42618,0,18182,454550,-230.71827099296675,242.8778433711255,0.8991130688063774,0.7088757629809515
5,126,129,Leontodon incanus,1184,1184,0,547,13675,276.958907756069,-482.25016928668293,0.9057600600474703,0.8051696418736127
5,127,121,Thymus serpyllum,12362,12362,0,6291,157275,249.71646153304692,358.22420493673286,0.9104488009723347,0.773009256423422
5,128,131,Thesium divaricatum,1719,1719,0,962,24050,-484.3681229008168,-867.6667842333165,0.9111377902481541,0.8296190458283972
5,129,130,Crepis jacquinii,419,419,0,241,6025,273.2800023297122,-489.6790262013541,0.9135579100432902,0.8272992343386556
5,130,112,Carex pilulifera,64336,64336,0,23286,582150,-206.32957814163086,220.53616421111695,0.9139925753513652,0.7332215081106332
5,131,119,Fragaria viridis,10953,10953,0,6970,174250,869.7898236038451,254.56146072172015,0.9149043798567685,0.7667371629881509
5,132,136,Inula montana,1788,1788,0,580,14500,-314.4539871238373,-875.4494423487178,0.9171500278024338,0.841218734524629
5,133,138,Thesium humifusum,1660,1660,0,617,15425,-307.2437310628223,-880.3741178308761,0.9200256778662504,0.8443177987322932
5,134,137,Helianthemum canum,1843,1843,0,960,24000,-533.2442820673307,-923.8057361923146,0.9233819381072115,0.8432153935300924
5,135,142,Ononis striata,1110,1110,0,536,13400,-486.1402726633321,-877.8774929161413,0.9283630136980083,0.8633445408361942
5,136,139,Trisetum alpestre,479,479,0,168,4200,294.58300407296076,-489.04126330059626,0.9322104505281923,0.8539840161025434
5,137,135,Festuca valesiaca,2715,2715,0,1602,40050,1021.1229515090787,-309.739776704657,0.9323816109357296,0.8408907892283459
5,138,133,Stipa capillata,3930,3930,0,2317,57925,1212.8851025295473,-223.38959388728713,0.9388849297206989,0.8361432816158624
5,139,132,Falcaria vulgaris,6114,6114,0,4215,105375,733.207485751794,-182.88172518512445,0.9419180838988218,0.8305193001632645
5,140,144,Campanula alpina,600,600,0,215,5375,492.11979045646177,-446.02000574477387,0.9437113116048057,0.875443569157272
5,141,134,Galium saxatile,49240,49240,0,12143,303575,-514.6730295818396,308.9062813569415,0.94554954281332,0.838416057916154
5,142,141,Centaurea stoebe,3934,3934,0,2667,66675,587.1142877874447,-136.57631531153348,0.9473303840412538,0.85820623917126
5,143,143,Sempervivum globiferum,1650,1650,0,1092,27300,661.5274174544015,25.326929896403996,0.9503726300075845,0.8741203166967525
5,144,140,Scabiosa ochroleuca,4800,4800,0,3153,78825,1012.9796227857677,-121.7024904665003,0.9526162437043546,0.8551882120673033
5,145,153,Achillea clusiana,174,174,0,47,1175,353.37437352335877,-469.6365690777069,0.9541584917070628,0.9045336157985634
5,146,152,Allium senescens,260,260,0,136,3400,442.84611039314467,-435.4516783181372,0.9548277050445051,0.903288174590509
5,147,151,Ranunculus pyrenaeus,412,412,0,184,4600,-675.7782018736472,-979.0910841937588,0.9567033153396838,0.9007347361518584
5,148,149,Festuca filiformis,5992,5992,0,3143,78575,-467.22900655862185,-136.38417454525717,0.9576303101054288,0.8972880561342559
5,149,150,Festuca airoides,524,524,0,174,4350,-317.297576731119,-826.2165527675062,0.9587609153842646,0.9003844961512899
5,150,147,Potentilla incana,2066,2066,0,1323,33075,912.9450061770666,-73.695474671405,0.9618979740267841,0.8937111002323422
5,151,146,Saxifraga cernua,2688,2688,0,1252,31300,245.85676890380975,1590.5633013468482,0.9619575096278496,0.8925227259075437
5,152,145,Salvia nemorosa,3984,3984,0,2809,70225,1394.2240818971366,-89.78168188928399,0.9631147556137967,0.8787975468434595
5,153,148,Ranunculus pygmaeus,2092,2092,0,1145,28625,190.84899581896005,1520.9508553153275,0.9638369937964847,0.896870370296266
5,154,157,Festuca eskia,623,623,0,153,3825,-657.9674370646145,-1012.5139287361256,0.9649928845152613,0.9184061018295728
5,155,154,Linum suffruticosum,4380,4380,0,1842,46050,-931.3789617361125,-1230.1450965539887,0.9651538106671814,0.90606285179003
5,156,160,Festuca pallens,500,500,0,330,8250,228.50812346471236,-354.6445152607619,0.9676688538067582,0.9216724431383738
5,157,155,Saxifraga cespitosa,2401,2401,0,1340,33500,124.72408925351378,1482.4608436471187,0.968863952395801,0.9063304490064911
5,158,161,Pentanema ensifolium,861,861,0,553,13825,1064.9209795217287,-320.7278989853708,0.9716359120494859,0.9224064892521455
5,159,162,Erysimum odoratum,488,488,0,415,10375,237.1490684303708,-403.4741670868418,0.9717483740241885,0.9281041533262114
5,160,163,Festuca versicolor,88,88,0,45,1125,603.5252814901352,-340.47417075023947,0.972003672713717,0.9301527771029463
5,161,164,Festuca varia,43,43,0,33,825,372.44351232664724,-625.8192828383787,0.9730110201249945,0.9367175022467863
5,162,165,Festuca glauca,332,332,0,280,7000,-415.0508858376556,-724.516083346478,0.9739964163053471,0.9384766977193896
5,163,156,Verbascum phoeniceum,2471,2471,0,1814,45350,1279.184828595733,-147.87450634692405,0.9745576947788105,0.9130575002990184
5,164,159,Iris pumila,1791,1791,0,1085,27125,1779.8847945793627,-191.37881886050505,0.9765218675565128,0.9215287099605194
5,165,158,Artemisia austriaca,1945,1945,0,1391,34775,1897.8867954388352,96.85680105983243,0.9770494792521178,0.9211191379821605
5,166,167,Seseli osseum,206,206,0,132,3300,467.16747975967917,-375.9340159932572,0.9825712011377069,0.9496197091753038
5,167,166,Salvia nutans,1040,1040,0,701,17525,1788.6127150726875,-56.665463228667264,0.9830493774018199,0.9414662486546647
10,1,1,Phyteuma orbiculare,13877,13877,0,2568,256800,-136.37167204042365,-641.8318373687961,0.6862329920721943,0.3621241771466075
10,2,6,Sesleria caerulea,15828,15828,0,2417,241700,-192.04294145064347,-641.6053496797094,0.6927037353405472,0.39546200175490676
10,3,2,Hippocrepis comosa,25338,25338,0,4781,478100,-349.15827336186175,-607.2366637289151,0.6987998839102936,0.3660074905050773
10,4,20,Bellidiastrum michelii,7417,7417,0,1132,113200,-89.11149982019771,-659.3917800695367,0.7015337317856682,0.4491529959760781
10,5,19,Scabiosa lucida,6175,6175,0,1124,112400,-44.45341688909029,-620.7362250053354,0.7041717474996857,0.4441198118968752
10,6,12,Carex sempervirens,7709,7709,0,1155,115500,-93.8152545483707,-651.0540138881273,0.7061888069801674,0.4351042379694394
10,7,15,Galium anisophyllon,5936,5936,0,1130,113000,48.545851445461004,-583.7696747841609,0.709274498206527,0.44245463710262517
10,8,25,Campanula cochleariifolia,7148,7148,0,1225,122500,-12.878366669819433,-602.1628781692854,0.7131698513661116,0.4552683850188955
10,9,22,Potentilla aurea,8776,8776,0,1392,139200,16.031199920699457,-595.7797138223933,0.7145640584226396,0.45014236170061694
10,10,28,Geum montanum,9625,9625,0,1211,121100,-75.06273732898966,-668.221469202911,0.7159729288126601,0.45967617028471197
10,11,23,Teucrium montanum,12454,12454,0,2611,261100,-228.90544350258585,-710.6948298345477,0.7246024747688188,0.45156724130918424
10,12,34,Aster alpinus,6654,6654,0,1459,145900,-21.70950615837601,-616.0684092307164,0.7255131403552361,0.48268374898906585
10,13,35,Hornungia alpina,3646,3646,0,832,83200,-138.71409298726724,-662.1519714264821,0.7272050191672904,0.488300098162958
10,14,33,Agrostis rupestris,4464,4464,0,805,80500,-97.257250490589,-686.1925981083687,0.7273097719716831,0.48119121314308366
10,15,41,Helictochloa versicolor,3798,3798,0,701,70100,-72.25111428879828,-663.3214392172084,0.7338820519228898,0.512895754560065
10,16,43,Saxifraga androsacea,1907,1907,0,526,52600,-30.83222601728503,-629.9810018521406,0.7351167747763012,0.5247045628741784
10,17,38,Euphrasia minima,4358,4358,0,757,75700,-112.3266855190419,-683.5061069855793,0.7353919264075345,0.5033076015224193
10,18,11,Bromus erectus,36910,36910,0,5993,599300,-408.9045835212164,-579.0510769448324,0.7371976791486708,0.4350518608012539
10,19,18,Potentilla verna,24735,24735,0,5137,513700,-346.8142095586783,-569.0435685631245,0.7383275177752613,0.4436065465745609
10,20,8,Teucrium chamaedrys,37095,37095,0,6510,651000,-247.86705709535613,-757.5372211041569,0.738718343931004,0.4132353868425244
10,21,62,Festuca quadriflora,2389,2389,0,564,56400,-26.189996297653067,-620.1222077539204,0.7426232048226573,0.5459834163629286
10,22,46,Hieracium villosum,2380,2380,0,727,72700,-2.2950217043377883,-609.2160005776941,0.7430689081844869,0.5280188030448707
10,23,3,Plantago media,54872,54872,0,13087,1308700,-61.80315844782032,-137.3795980177346,0.7432051034499384,0.3762667040980136
10,24,17,Stachys recta,20586,20586,0,5294,529400,-153.96478889799258,-611.769513622419,0.7432827170453085,0.4431062127225525
10,25,5,Sedum album,39261,39261,0,9447,944700,-402.5241897157522,-477.5120147424321,0.7446033515299927,0.39025303935571953
10,26,27,Trifolium montanum,16891,16891,0,5131,513100,343.5372302816735,-225.52260069175207,0.7462503003504343,0.45925269171908284
10,27,7,Poterium sanguisorba,55001,55001,0,10277,1027700,-397.69982673779805,-553.6955822513277,0.7468461662908137,0.3990783670679997
10,28,4,Briza media,61027,61027,0,11944,1194400,-195.1813351640271,-91.27102691509943,0.7469922780506382,0.3896238066373809
10,29,10,Poa alpina,21827,21827,0,4532,453200,37.36484839114611,375.7068362735613,0.7474774187191336,0.43285894479821097
10,30,52,Leucanthemopsis alpina,4706,4706,0,765,76500,-108.47990598692027,-669.0813076535338,0.7509197060980984,0.5395578723630122
10,31,68,Gentiana bavarica,3085,3085,0,611,61100,-3.3965685777877344,-598.9983275386601,0.7517282603220072,0.55986252650017
10,32,16,Thymus pulegioides,22391,22391,0,6940,694000,-113.99867113713707,-391.65120257933046,0.7525470323916862,0.4424629904345919
10,33,67,Veronica bellidioides,2608,2608,0,572,57200,-111.07832045663837,-679.3443839499813,0.7527335136353479,0.5591708627014758
10,34,60,Sedum alpestre,3131,3131,0,694,69400,-146.48171314070592,-708.2408329496899,0.7529870440696053,0.5454003319898937
10,35,65,Luzula alpinopilosa,3018,3018,0,598,59800,-33.71599247551582,-633.2028886532136,0.7535132352916654,0.5569708695067077
10,36,30,Scabiosa columbaria,22530,22530,0,5778,577800,-421.26261879573826,-431.4638057601979,0.7540804819292173,0.46742445769299357
10,37,63,Mutellina adonidifolia,3368,3368,0,655,65500,64.09585797683594,-568.5603716372223,0.7548295480080568,0.5493934656427953
10,38,59,Phyteuma hemisphaericum,5021,5021,0,856,85600,-147.34848963705437,-683.8919427424657,0.7549149183626177,0.5452479606983295
10,39,32,Dryas octopetala,17673,17673,0,3045,304500,-1.5401938289644728,269.05808206682434,0.7568785955169911,0.4752406651539744
10,40,9,Euphorbia cyparissias,67936,67936,0,13530,1353000,-37.41849762106488,-429.8013492180152,0.7577681719386339,0.41612260717510713
10,41,13,Leontodon hispidus,44139,44139,0,9466,946600,-197.58090650986497,-162.74076687107078,0.7606491428306185,0.43525454141502706
10,42,29,Brachypodium pinnatum,40120,40120,0,7696,769600,-322.89088088511255,-489.0735439713766,0.7615634221382362,0.4652131555499966
10,43,73,Alchemilla fissa,1428,1428,0,406,40600,-114.66672265093524,-676.513424920346,0.7635588228529337,0.5872822707333013
10,44,14,Linum catharticum,44417,44417,0,9641,964100,-354.50393277789334,15.352027812788663,0.7644014362854258,0.43781707876717846
10,45,72,Carex curvula,2917,2917,0,501,50100,-104.66555185118162,-675.7603947898891,0.7645616423204915,0.5823281498936282
10,46,31,Salvia pratensis,38030,38030,0,8717,871700,-117.32574789652813,-531.7691887908315,0.7648412726872709,0.46788493621856303
10,47,51,Euphrasia salisburgensis,3741,3741,0,1045,104500,85.07907734730324,-136.15613456803968,0.7657344652833866,0.539367412322871
10,48,69,Leontopodium nivale,4627,4627,0,996,99600,-59.926400748547834,-662.0062554489301,0.7675075554060022,0.5758783867708754
10,49,57,Globularia bisnagarica,10117,10117,0,2555,255500,-307.33569258004246,-721.0915509312943,0.7682871223385475,0.5420531369851016
10,50,37,Cynanchica pyrenaica,14245,14245,0,4162,416200,-347.8914269829018,-561.0927803425701,0.7719458804436727,0.497606884686412
10,51,83,Omalotheca hoppeana,999,999,0,386,38600,-70.249358422944,-659.256357082761,0.7730455651878458,0.6029584046792147
10,52,24,Centaurea scabiosa,42766,42766,0,10830,1083000,-22.017164508537736,-12.262751048559656,0.7731186452451987,0.4527929253340462
10,53,44,Melica ciliata,10110,10110,0,2768,276800,-402.05554911356194,-841.8008272594,0.773440209303331,0.5250020535546228
10,54,48,Koeleria pyramidata,8040,8040,0,3077,307700,-98.99723803619328,-531.2233815904071,0.7767573490206151,0.5339087973752966
10,55,81,Trifolium alpinum,7421,7421,0,809,80900,-281.98721979880344,-751.1948004797323,0.7773942964299058,0.5991774792709967
10,56,36,Viola hirta,25803,25803,0,7249,724900,-146.21013131327732,-183.3391136803075,0.7797974054241081,0.4950656104481748
10,57,26,Arenaria serpyllifolia,43708,43708,0,10629,1062900,-151.3031932756918,-11.171390943841985,0.7816477024478212,0.4552889807965776
10,58,79,Saxifraga caesia,2366,2366,0,572,57200,93.74592135573083,-578.0875068346784,0.7821909686356375,0.596462967395469
10,59,78,Ranunculus alpestris,2677,2677,0,576,57600,86.00489863730229,-546.2697144153088,0.7826677958761523,0.5955982313248479
10,60,54,Alyssum alyssoides,12396,12396,0,2800,280000,-302.6448079049095,-758.4408593132537,0.7836534212372265,0.5409991976141828
10,61,47,Carex humilis,9778,9778,0,2405,240500,-304.6732913964713,-754.8131283871388,0.7836926302419912,0.5285021462779643
10,62,89,Potentilla brauneana,770,770,0,303,30300,27.851027502424376,-603.1585264331301,0.7837934400525268,0.6225485860731261
10,63,70,Cirsium acaulon,6263,6263,0,2398,239800,-412.9431033184653,-588.4530260694537,0.7847858159447173,0.5787084284596711
10,64,76,Gentiana clusii,3807,3807,0,802,80200,101.26219804269681,-542.9199971748311,0.784995118136731,0.5922080544640138
10,65,45,Veronica alpina,11143,11143,0,2474,247400,35.03277510257842,629.9833583206469,0.7863496418119427,0.5252195950564422
10,66,61,Arnica montana,24670,24670,0,3785,378500,24.440380600214787,-56.90724481446244,0.78643382982109,0.5458637547408575
10,67,88,Scorzoneroides helvetica,2706,2706,0,612,61200,79.76167497705656,-568.9547766059584,0.7866242242684202,0.6186409497987007
10,68,55,Sagina saginoides,5238,5238,0,2071,207100,13.892910088380315,480.97347977381315,0.7886276041938723,0.541293217775453
10,69,106,Pilosella glacialis,977,977,0,340,34000,-138.5692206845899,-700.0900822093904,0.7913768418425878,0.6525685619992415
10,70,103,Arenaria biflora,1205,1205,0,372,37200,-54.6960316632157,-634.5407597635559,0.7954903763302759,0.6464218371507694
10,71,49,Clinopodium acinos,14230,14230,0,5394,539400,28.973394168752254,15.219879770220519,0.796983282997505,0.5364465677031551
10,72,96,Helianthemum alpestre,1627,1627,0,466,46600,133.6324172862946,-558.8537714830304,0.7972473345284738,0.6333686414958204
10,73,99,Achillea atrata,1475,1475,0,407,40700,96.39354033458002,-548.9442121699548,0.7986802380503495,0.6432018484115789
10,74,85,Fumana procumbens,6098,6098,0,1609,160900,-438.4023932279705,-834.1495251186178,0.8002329359523135,0.6075974794776138
10,75,21,Galium verum,112708,112708,0,20559,2055900,-96.45614322421423,77.82982394698338,0.8003231522153758,0.44983160831138236
10,76,94,Helianthemum italicum,6489,6489,0,679,67900,-314.86483509903866,-845.56880907395,0.8003973740897323,0.6314577009287149
10,77,77,Koeleria vallesiana,10872,10872,0,1493,149300,-619.4907185065732,-1019.7014488080162,0.8004153468125863,0.5935078840730094
10,78,114,Arabis caerulea,723,723,0,272,27200,-45.80122712803017,-625.0763908828823,0.8057465863505915,0.6772595565894504
10,79,95,Carex firma,2268,2268,0,507,50700,195.37617348407883,-523.3123693438262,0.8062973741637603,0.633137691361679
10,80,87,Hieracium alpinum,3197,3197,0,1048,104800,63.168088326833676,62.176248554394576,0.8069223339582664,0.614173187303068
10,81,64,Micranthes stellaris,13476,13476,0,3069,306900,-33.22922362027195,575.0982681794038,0.8082431962549954,0.5509247855482957
10,82,100,Trinia glauca,3593,3593,0,929,92900,-365.58775230373743,-803.5078014068687,0.8092668389216247,0.6433214566239278
10,83,39,Knautia arvensis,92894,92894,0,17584,1758400,67.76184264915918,255.3193084364614,0.812998795131457,0.503416049434485
10,84,86,Carex halleriana,15751,15751,0,2302,230200,-589.0345032386548,-988.8955316848976,0.8145638514036279,0.6089536351961516
10,85,42,Draba verna,40743,40743,0,10405,1040500,-185.9043448760877,-63.66874503730351,0.8150302008973133,0.5179524285159219
10,86,58,Eryngium campestre,44071,44071,0,8448,844800,-366.89139467348383,-795.0794561066206,0.8161093324131369,0.5443578726699556
10,87,40,Sedum acre,54538,54538,0,14985,1498500,-17.789163975290837,169.21129829581452,0.8164651654827297,0.5034716807006987
10,88,92,Ranunculus glacialis,6215,6215,0,1256,125600,11.897975052783632,514.1832155574126,0.817766722492717,0.6268070513544013
10,89,109,Festuca marginata,5113,5113,0,1034,103400,-415.662967133329,-771.1655595818698,0.8179089752823049,0.6684708106341327
10,90,98,Astragalus monspessulanus,7349,7349,0,1587,158700,-492.877452920431,-930.7077353943839,0.8186857509604304,0.6392472824845931
10,91,115,Soldanella pusilla,2026,2026,0,438,43800,117.16480767320311,-556.5265627914735,0.8189400225359618,0.6840329496021131
10,92,82,Sibbaldia procumbens,9793,9793,0,2252,225200,-6.265202855817245,784.1948187027012,0.8207992719964371,0.59932159735479
10,93,75,Saxifraga tridactylites,14633,14633,0,5045,504500,-377.6230830533944,-343.9388936514797,0.8208543436009642,0.5915874701868382
10,94,91,Polygala comosa,6414,6414,0,3093,309300,441.657697759013,-185.69840746529576,0.8214945480140349,0.6264858144456193
10,95,84,Dichodon cerastoides,5912,5912,0,1852,185200,55.51332800794503,754.9843645161862,0.8234476643156061,0.605615602336971
10,96,108,Primula auricula,3602,3602,0,704,70400,61.36376684085558,-559.6366190696497,0.8240723360328686,0.6647357065781588
10,97,80,Salix herbacea,16204,16204,0,3223,322300,-15.272652733537079,830.1745402809728,0.8256201363791509,0.5969636842172003
10,98,90,Anthericum ramosum,7695,7695,0,2788,278800,182.68515432784804,-395.43540261933504,0.8263061912389563,0.6243074287739624
10,99,93,Bothriochloa ischaemum,6406,6406,0,2170,217000,-76.62089835313085,-738.6964771118027,0.8263104170605671,0.6277194212663384
10,100,102,Hornungia petraea,6780,6780,0,1273,127300,-577.9568142452509,-978.4403187823277,0.8271823397422992,0.6460130778971828
10,101,53,Pimpinella saxifraga,75762,75762,0,14648,1464800,83.1248483006943,371.1037486553524,0.8271932546923362,0.5407252317887744
10,102,111,Lavandula angustifolia,8877,8877,0,1456,145600,-351.24733724691197,-824.0536594048615,0.8275693106681179,0.6700926523407316
